sitio;arquivo_de_som;data;horario;temp;umid;veg
maro20;20191027_151500.WAV;27/10/2019;15:15:00;18.9;95.5;1787
maro20;20191027_110000.WAV;27/10/2019;11:00:00;18.6;95.6;1787
maro20;20191027_111500.WAV;27/10/2019;11:15:00;18.6;95.6;1787
maro20;20191027_150000.WAV;27/10/2019;15:00:00;18.6;95.6;1787
maro20;20191027_113000.WAV;27/10/2019;11:30:00;18.7;95.6;1787
maro20;20191027_114500.WAV;27/10/2019;11:45:00;18.8;95.6;1787
maro20;20191027_120000.WAV;27/10/2019;12:00:00;19;95.6;1787
maro20;20191027_143000.WAV;27/10/2019;14:30:00;18.6;95.7;1787
maro20;20191027_131500.WAV;27/10/2019;13:15:00;19;95.7;1787
maro20;20191027_121500.WAV;27/10/2019;12:15:00;19.1;95.7;1787
maro20;20191027_123000.WAV;27/10/2019;12:30:00;19.1;95.7;1787
maro20;20191027_124500.WAV;27/10/2019;12:45:00;19.1;95.7;1787
maro20;20191027_130000.WAV;27/10/2019;13:00:00;19.1;95.7;1787
maro20;20191027_144500.WAV;27/10/2019;14:45:00;18.4;95.8;1787
maro20;20191027_141500.WAV;27/10/2019;14:15:00;18.9;95.8;1787
maro20;20191027_134500.WAV;27/10/2019;13:45:00;19;95.8;1787
maro20;20191027_140000.WAV;27/10/2019;14:00:00;19;95.8;1787
maro20;20191027_133000.WAV;27/10/2019;13:30:00;19.1;95.8;1787
maro21;20191027_144500.WAV;27/10/2019;14:45:00;19.1;0;5000
maro21;20191027_143000.WAV;27/10/2019;14:30:00;19.3;0;5000
maro21;20191027_150000.WAV;27/10/2019;15:00:00;19.3;0;5000
maro21;20191027_114500.WAV;27/10/2019;11:45:00;19.4;0;5000
maro21;20191027_141500.WAV;27/10/2019;14:15:00;19.5;0;5000
maro21;20191027_120000.WAV;27/10/2019;12:00:00;19.6;0;5000
maro21;20191027_123000.WAV;27/10/2019;12:30:00;19.6;0;5000
maro21;20191027_124500.WAV;27/10/2019;12:45:00;19.6;0;5000
maro21;20191027_130000.WAV;27/10/2019;13:00:00;19.6;0;5000
maro21;20191027_133000.WAV;27/10/2019;13:30:00;19.6;0;5000
maro21;20191027_140000.WAV;27/10/2019;14:00:00;19.6;0;5000
maro21;20191027_121500.WAV;27/10/2019;12:15:00;19.7;0;5000
maro21;20191027_131500.WAV;27/10/2019;13:15:00;19.7;0;5000
maro21;20191027_134500.WAV;27/10/2019;13:45:00;19.7;0;5000
maro21;20191027_151500.WAV;27/10/2019;15:15:00;19.7;0;5000
maro21;20191027_153000.WAV;27/10/2019;15:30:00;19.8;0;5000
maro21;20191027_154500.WAV;27/10/2019;15:45:00;20.2;0;5000
maro21;20191027_160000.WAV;27/10/2019;16:00:00;20.6;0;5000
maro21;20191027_161500.WAV;27/10/2019;16:15:00;20.6;0;5000
maro21;20191027_113000.WAV;27/10/2019;11:30:00;19.3;0.9;5000
maro21;20191027_111500.WAV;27/10/2019;11:15:00;19.2;2.2;5000
maro21;20191027_110000.WAV;27/10/2019;11:00:00;19.2;3.5;5000
maro21;20191027_104500.WAV;27/10/2019;10:45:00;19.2;5.2;5000
maro21;20191027_103000.WAV;27/10/2019;10:30:00;19;6.7;5000
maro21;20191027_101500.WAV;27/10/2019;10:15:00;19.1;8.8;5000
maro21;20191027_100000.WAV;27/10/2019;10:00:00;19;10.7;5000
maro21;20191028_064500.WAV;28/10/2019;06:45:00;17.5;12.4;5000
maro21;20191027_094500.WAV;27/10/2019;09:45:00;19;13;5000
maro21;20191028_063000.WAV;28/10/2019;06:30:00;17.2;13.8;5000
maro21;20191027_093000.WAV;27/10/2019;09:30:00;18.9;15.3;5000
maro21;20191028_070000.WAV;28/10/2019;07:00:00;19.2;16.6;5000
maro21;20191027_091500.WAV;27/10/2019;09:15:00;18.8;17.9;5000
maro21;20191028_061500.WAV;28/10/2019;06:15:00;17.2;18.1;5000
maro21;20191027_163000.WAV;27/10/2019;16:30:00;20.7;19.3;5000
maro21;20191027_071500.WAV;27/10/2019;07:15:00;19.3;19.5;5000
maro21;20191027_070000.WAV;27/10/2019;07:00:00;19.1;19.7;5000
maro21;20191027_063000.WAV;27/10/2019;06:30:00;19.1;19.8;5000
maro21;20191027_064500.WAV;27/10/2019;06:45:00;19.1;19.8;5000
maro21;20191027_061500.WAV;27/10/2019;06:15:00;19.5;19.8;5000
maro21;20191027_090000.WAV;27/10/2019;09:00:00;18.7;20.1;5000
maro21;20191027_081500.WAV;27/10/2019;08:15:00;18.9;20.1;5000
maro21;20191027_073000.WAV;27/10/2019;07:30:00;19.3;20.1;5000
maro21;20191027_083000.WAV;27/10/2019;08:30:00;18.7;20.2;5000
maro21;20191027_080000.WAV;27/10/2019;08:00:00;19;20.3;5000
maro21;20191027_074500.WAV;27/10/2019;07:45:00;19.2;20.5;5000
maro21;20191027_060000.WAV;27/10/2019;06:00:00;19.7;20.5;5000
maro21;20191027_084500.WAV;27/10/2019;08:45:00;18.7;22.1;5000
maro21;20191028_060000.WAV;28/10/2019;06:00:00;17;24.1;5000
maro21;20191025_164500.WAV;25/10/2019;16:45:00;27.4;34.9;5000
maro21;20191025_171500.WAV;25/10/2019;17:15:00;26.9;35.9;5000
maro21;20191025_170000.WAV;25/10/2019;17:00:00;27.1;36.1;5000
maro21;20191025_163000.WAV;25/10/2019;16:30:00;28;36.7;5000
maro21;20191025_160000.WAV;25/10/2019;16:00:00;27.5;37.2;5000
maro21;20191025_161500.WAV;25/10/2019;16:15:00;28;37.3;5000
maro21;20191025_141500.WAV;25/10/2019;14:15:00;26.9;37.6;5000
maro21;20191025_151500.WAV;25/10/2019;15:15:00;27.1;37.8;5000
maro21;20191025_173000.WAV;25/10/2019;17:30:00;26.4;38.2;5000
maro21;20191026_130000.WAV;26/10/2019;13:00:00;29.3;39.2;5000
maro21;20191025_150000.WAV;25/10/2019;15:00:00;27.4;39.5;5000
maro21;20191025_154500.WAV;25/10/2019;15:45:00;27.5;39.5;5000
maro21;20191025_174500.WAV;25/10/2019;17:45:00;26;39.6;5000
maro21;20191025_140000.WAV;25/10/2019;14:00:00;26.8;39.6;5000
maro21;20191025_143000.WAV;25/10/2019;14:30:00;26.9;39.7;5000
maro21;20191025_153000.WAV;25/10/2019;15:30:00;26.9;39.9;5000
maro21;20191026_131500.WAV;26/10/2019;13:15:00;29.9;40.6;5000
maro21;20191027_164500.WAV;27/10/2019;16:45:00;20.8;40.8;5000
maro21;20191024_150000.WAV;24/10/2019;15:00:00;27.1;41.1;5000
maro21;20191026_123000.WAV;26/10/2019;12:30:00;28.8;41.1;5000
maro21;20191024_163000.WAV;24/10/2019;16:30:00;27.1;41.2;5000
maro21;20191024_170000.WAV;24/10/2019;17:00:00;26.3;41.3;5000
maro21;20191024_171500.WAV;24/10/2019;17:15:00;26.1;41.7;5000
maro21;20191024_161500.WAV;24/10/2019;16:15:00;26.9;41.7;5000
maro21;20191025_144500.WAV;25/10/2019;14:45:00;27.3;41.8;5000
maro21;20191025_131500.WAV;25/10/2019;13:15:00;26.4;41.9;5000
maro21;20191026_133000.WAV;26/10/2019;13:30:00;30.1;42.2;5000
maro21;20191026_151500.WAV;26/10/2019;15:15:00;31.3;42.2;5000
maro21;20191025_133000.WAV;25/10/2019;13:30:00;27;42.3;5000
maro21;20191024_144500.WAV;24/10/2019;14:45:00;27.4;42.5;5000
maro21;20191025_124500.WAV;25/10/2019;12:45:00;25.7;42.9;5000
maro21;20191025_130000.WAV;25/10/2019;13:00:00;26;43;5000
maro21;20191026_121500.WAV;26/10/2019;12:15:00;28.5;43;5000
maro21;20191024_160000.WAV;24/10/2019;16:00:00;27.1;43.1;5000
maro21;20191025_121500.WAV;25/10/2019;12:15:00;26;43.2;5000
maro21;20191026_154500.WAV;26/10/2019;15:45:00;31.3;43.2;5000
maro21;20191024_174500.WAV;24/10/2019;17:45:00;25.6;43.3;5000
maro21;20191024_164500.WAV;24/10/2019;16:45:00;27;43.3;5000
maro21;20191024_151500.WAV;24/10/2019;15:15:00;27.2;43.3;5000
maro21;20191026_140000.WAV;26/10/2019;14:00:00;30.4;43.4;5000
maro21;20191025_134500.WAV;25/10/2019;13:45:00;26.8;43.5;5000
maro21;20191025_123000.WAV;25/10/2019;12:30:00;25.8;43.6;5000
maro21;20191026_160000.WAV;26/10/2019;16:00:00;31.4;43.6;5000
maro21;20191024_143000.WAV;24/10/2019;14:30:00;27.2;43.7;5000
maro21;20191026_144500.WAV;26/10/2019;14:45:00;31.3;43.8;5000
maro21;20191026_161500.WAV;26/10/2019;16:15:00;31.5;43.9;5000
maro21;20191024_154500.WAV;24/10/2019;15:45:00;26.9;44;5000
maro21;20191026_141500.WAV;26/10/2019;14:15:00;30.9;44;5000
maro21;20191026_150000.WAV;26/10/2019;15:00:00;31.6;44;5000
maro21;20191026_114500.WAV;26/10/2019;11:45:00;27.9;44.1;5000
maro21;20191026_164500.WAV;26/10/2019;16:45:00;31.6;44.1;5000
maro21;20191025_180000.WAV;25/10/2019;18:00:00;25.5;44.3;5000
maro21;20191024_153000.WAV;24/10/2019;15:30:00;27.3;44.4;5000
maro21;20191026_124500.WAV;26/10/2019;12:45:00;29.1;44.4;5000
maro21;20191025_120000.WAV;25/10/2019;12:00:00;25.3;44.5;5000
maro21;20191024_173000.WAV;24/10/2019;17:30:00;25.9;44.8;5000
maro21;20191026_134500.WAV;26/10/2019;13:45:00;30.3;45;5000
maro21;20191025_181500.WAV;25/10/2019;18:15:00;24.7;45.1;5000
maro21;20191028_071500.WAV;28/10/2019;07:15:00;20.1;45.2;5000
maro21;20191026_143000.WAV;26/10/2019;14:30:00;31.1;45.4;5000
maro21;20191026_113000.WAV;26/10/2019;11:30:00;27.5;45.5;5000
maro21;20191024_180000.WAV;24/10/2019;18:00:00;24.6;45.6;5000
maro21;20191024_181500.WAV;24/10/2019;18:15:00;24.4;45.8;5000
maro21;20191025_111500.WAV;25/10/2019;11:15:00;24.9;46;5000
maro21;20191026_120000.WAV;26/10/2019;12:00:00;28.4;46;5000
maro21;20191025_114500.WAV;25/10/2019;11:45:00;24.9;46.3;5000
maro21;20191026_170000.WAV;26/10/2019;17:00:00;31.1;46.3;5000
maro21;20191026_153000.WAV;26/10/2019;15:30:00;31.5;46.5;5000
maro21;20191025_110000.WAV;25/10/2019;11:00:00;24.6;46.7;5000
maro21;20191026_171500.WAV;26/10/2019;17:15:00;31;46.8;5000
maro21;20191025_104500.WAV;25/10/2019;10:45:00;24.2;47.2;5000
maro21;20191025_113000.WAV;25/10/2019;11:30:00;24.9;47.2;5000
maro21;20191026_111500.WAV;26/10/2019;11:15:00;27.1;47.3;5000
maro21;20191025_100000.WAV;25/10/2019;10:00:00;23.5;47.4;5000
maro21;20191026_173000.WAV;26/10/2019;17:30:00;30.5;47.4;5000
maro21;20191026_110000.WAV;26/10/2019;11:00:00;27;47.7;5000
maro21;20191025_103000.WAV;25/10/2019;10:30:00;24.1;47.8;5000
maro21;20191025_101500.WAV;25/10/2019;10:15:00;23.8;47.9;5000
maro21;20191026_163000.WAV;26/10/2019;16:30:00;31;48;5000
maro21;20191026_104500.WAV;26/10/2019;10:45:00;26.2;48.1;5000
maro21;20191025_094500.WAV;25/10/2019;09:45:00;23.7;48.7;5000
maro21;20191026_174500.WAV;26/10/2019;17:45:00;30.1;51;5000
maro21;20191026_101500.WAV;26/10/2019;10:15:00;25.3;51.4;5000
maro21;20191026_094500.WAV;26/10/2019;09:45:00;24.2;51.6;5000
maro21;20191026_100000.WAV;26/10/2019;10:00:00;24.6;51.6;5000
maro21;20191025_093000.WAV;25/10/2019;09:30:00;23.6;51.8;5000
maro21;20191026_103000.WAV;26/10/2019;10:30:00;25.9;52.2;5000
maro21;20191026_093000.WAV;26/10/2019;09:30:00;24;52.5;5000
maro21;20191025_091500.WAV;25/10/2019;09:15:00;23.3;54;5000
maro21;20191026_091500.WAV;26/10/2019;09:15:00;23.6;54.2;5000
maro21;20191026_180000.WAV;26/10/2019;18:00:00;29.2;54.7;5000
maro21;20191026_090000.WAV;26/10/2019;09:00:00;22.6;56.9;5000
maro21;20191025_084500.WAV;25/10/2019;08:45:00;20.8;57;5000
maro21;20191025_090000.WAV;25/10/2019;09:00:00;22;57.2;5000
maro21;20191026_181500.WAV;26/10/2019;18:15:00;28;57.5;5000
maro21;20191025_083000.WAV;25/10/2019;08:30:00;20;59.7;5000
maro21;20191026_084500.WAV;26/10/2019;08:45:00;21.2;60.2;5000
maro21;20191026_083000.WAV;26/10/2019;08:30:00;20.8;60.7;5000
maro21;20191027_170000.WAV;27/10/2019;17:00:00;20.8;60.7;5000
maro21;20191025_081500.WAV;25/10/2019;08:15:00;18.7;61;5000
maro21;20191025_080000.WAV;25/10/2019;08:00:00;17.9;62;5000
maro21;20191027_181500.WAV;27/10/2019;18:15:00;20.5;62.4;5000
maro21;20191026_081500.WAV;26/10/2019;08:15:00;20.6;63.7;5000
maro21;20191027_180000.WAV;27/10/2019;18:00:00;20.7;63.8;5000
maro21;20191026_080000.WAV;26/10/2019;08:00:00;19.7;64.4;5000
maro21;20191025_074500.WAV;25/10/2019;07:45:00;17.4;65;5000
maro21;20191028_073000.WAV;28/10/2019;07:30:00;21.2;65.2;5000
maro21;20191026_073000.WAV;26/10/2019;07:30:00;17.7;65.3;5000
maro21;20191027_171500.WAV;27/10/2019;17:15:00;20.9;65.5;5000
maro21;20191026_071500.WAV;26/10/2019;07:15:00;17.3;65.6;5000
maro21;20191026_074500.WAV;26/10/2019;07:45:00;18.4;65.8;5000
maro21;20191026_070000.WAV;26/10/2019;07:00:00;16;66.7;5000
maro21;20191025_073000.WAV;25/10/2019;07:30:00;16.1;67.1;5000
maro21;20191026_064500.WAV;26/10/2019;06:45:00;14.5;67.3;5000
maro21;20191026_063000.WAV;26/10/2019;06:30:00;13.1;67.8;5000
maro21;20191025_061500.WAV;25/10/2019;06:15:00;9.6;67.9;5000
maro21;20191026_060000.WAV;26/10/2019;06:00:00;9;68;5000
maro21;20191025_071500.WAV;25/10/2019;07:15:00;14.6;68;5000
maro21;20191027_173000.WAV;27/10/2019;17:30:00;20.9;68.2;5000
maro21;20191025_060000.WAV;25/10/2019;06:00:00;8.7;68.3;5000
maro21;20191025_064500.WAV;25/10/2019;06:45:00;13;68.3;5000
maro21;20191026_061500.WAV;26/10/2019;06:15:00;10.8;68.5;5000
maro21;20191025_063000.WAV;25/10/2019;06:30:00;11.7;68.6;5000
maro21;20191025_070000.WAV;25/10/2019;07:00:00;12.6;68.6;5000
maro21;20191027_174500.WAV;27/10/2019;17:45:00;20.8;68.8;5000
maro21;20191028_074500.WAV;28/10/2019;07:45:00;21.5;69.7;5000
maro21;20191028_080000.WAV;28/10/2019;08:00:00;22.3;71.9;5000
maro21;20191028_081500.WAV;28/10/2019;08:15:00;23;73.2;5000
maro21;20191028_083000.WAV;28/10/2019;08:30:00;22.4;73.6;5000
maro22;20191025_153000.WAV;25/10/2019;15:30:00;26.8;34;3200
maro22;20191025_163000.WAV;25/10/2019;16:30:00;26.6;35.1;3200
maro22;20191026_130000.WAV;26/10/2019;13:00:00;29.4;35.4;3200
maro22;20191025_164500.WAV;25/10/2019;16:45:00;26.5;36;3200
maro22;20191026_123000.WAV;26/10/2019;12:30:00;28.6;36.1;3200
maro22;20191025_171500.WAV;25/10/2019;17:15:00;26.3;36.4;3200
maro22;20191025_154500.WAV;25/10/2019;15:45:00;26.8;36.7;3200
maro22;20191025_170000.WAV;25/10/2019;17:00:00;26.5;37.2;3200
maro22;20191025_160000.WAV;25/10/2019;16:00:00;27;37.2;3200
maro22;20191025_161500.WAV;25/10/2019;16:15:00;26.7;37.3;3200
maro22;20191025_143000.WAV;25/10/2019;14:30:00;26.5;37.5;3200
maro22;20191025_173000.WAV;25/10/2019;17:30:00;26;37.7;3200
maro22;20191025_150000.WAV;25/10/2019;15:00:00;26.7;38;3200
maro22;20191025_144500.WAV;25/10/2019;14:45:00;26.9;38;3200
maro22;20191025_151500.WAV;25/10/2019;15:15:00;26.8;38.2;3200
maro22;20191025_120000.WAV;25/10/2019;12:00:00;25.1;38.3;3200
maro22;20191026_124500.WAV;26/10/2019;12:45:00;29;38.8;3200
maro22;20191025_141500.WAV;25/10/2019;14:15:00;26.9;39.2;3200
maro22;20191025_140000.WAV;25/10/2019;14:00:00;26.3;39.3;3200
maro22;20191026_131500.WAV;26/10/2019;13:15:00;29.7;39.3;3200
maro22;20191025_124500.WAV;25/10/2019;12:45:00;25.7;39.6;3200
maro22;20191026_133000.WAV;26/10/2019;13:30:00;29.5;40;3200
maro22;20191025_123000.WAV;25/10/2019;12:30:00;25.5;40.2;3200
maro22;20191025_111500.WAV;25/10/2019;11:15:00;24.4;40.5;3200
maro22;20191025_174500.WAV;25/10/2019;17:45:00;25.9;40.5;3200
maro22;20191025_131500.WAV;25/10/2019;13:15:00;26.2;40.9;3200
maro22;20191025_130000.WAV;25/10/2019;13:00:00;26.3;40.9;3200
maro22;20191026_134500.WAV;26/10/2019;13:45:00;30;40.9;3200
maro22;20191026_150000.WAV;26/10/2019;15:00:00;29.9;41;3200
maro22;20191026_121500.WAV;26/10/2019;12:15:00;28.2;41.2;3200
maro22;20191025_113000.WAV;25/10/2019;11:30:00;24.7;41.3;3200
maro22;20191025_121500.WAV;25/10/2019;12:15:00;25.4;41.3;3200
maro22;20191026_164500.WAV;26/10/2019;16:45:00;30.7;41.4;3200
maro22;20191026_114500.WAV;26/10/2019;11:45:00;27.6;41.8;3200
maro22;20191026_143000.WAV;26/10/2019;14:30:00;30.4;41.8;3200
maro22;20191024_174500.WAV;24/10/2019;17:45:00;25.8;41.9;3200
maro22;20191026_151500.WAV;26/10/2019;15:15:00;30.9;41.9;3200
maro22;20191026_120000.WAV;26/10/2019;12:00:00;27.8;42;3200
maro22;20191026_140000.WAV;26/10/2019;14:00:00;30.1;42;3200
maro22;20191025_110000.WAV;25/10/2019;11:00:00;24.4;42.1;3200
maro22;20191025_114500.WAV;25/10/2019;11:45:00;25;42.3;3200
maro22;20191026_170000.WAV;26/10/2019;17:00:00;30.7;42.3;3200
maro22;20191026_141500.WAV;26/10/2019;14:15:00;29.8;42.5;3200
maro22;20191025_180000.WAV;25/10/2019;18:00:00;25.3;42.7;3200
maro22;20191026_144500.WAV;26/10/2019;14:45:00;30.4;42.9;3200
maro22;20191025_134500.WAV;25/10/2019;13:45:00;26.2;43;3200
maro22;20191026_153000.WAV;26/10/2019;15:30:00;30.2;43;3200
maro22;20191026_163000.WAV;26/10/2019;16:30:00;30.9;43.1;3200
maro22;20191026_154500.WAV;26/10/2019;15:45:00;30;43.3;3200
maro22;20191026_113000.WAV;26/10/2019;11:30:00;27.4;43.9;3200
maro22;20191025_133000.WAV;25/10/2019;13:30:00;26.2;44;3200
maro22;20191024_173000.WAV;24/10/2019;17:30:00;26.6;44.1;3200
maro22;20191026_161500.WAV;26/10/2019;16:15:00;30.3;44.3;3200
maro22;20191024_180000.WAV;24/10/2019;18:00:00;24.3;44.5;3200
maro22;20191025_104500.WAV;25/10/2019;10:45:00;24.3;44.6;3200
maro22;20191026_171500.WAV;26/10/2019;17:15:00;30.5;44.6;3200
maro22;20191026_110000.WAV;26/10/2019;11:00:00;26.2;44.9;3200
maro22;20191025_103000.WAV;25/10/2019;10:30:00;24;45;3200
maro22;20191026_173000.WAV;26/10/2019;17:30:00;30.2;45.6;3200
maro22;20191026_160000.WAV;26/10/2019;16:00:00;30.5;46;3200
maro22;20191025_101500.WAV;25/10/2019;10:15:00;23.3;46.2;3200
maro22;20191026_111500.WAV;26/10/2019;11:15:00;27.4;46.5;3200
maro22;20191024_171500.WAV;24/10/2019;17:15:00;26.8;46.6;3200
maro22;20191024_164500.WAV;24/10/2019;16:45:00;27.2;46.6;3200
maro22;20191025_181500.WAV;25/10/2019;18:15:00;24.3;46.8;3200
maro22;20191026_104500.WAV;26/10/2019;10:45:00;26;46.8;3200
maro22;20191024_181500.WAV;24/10/2019;18:15:00;24;47.4;3200
maro22;20191026_174500.WAV;26/10/2019;17:45:00;29.8;47.4;3200
maro22;20191024_170000.WAV;24/10/2019;17:00:00;27.1;47.9;3200
maro22;20191025_100000.WAV;25/10/2019;10:00:00;23.4;48;3200
maro22;20191025_093000.WAV;25/10/2019;09:30:00;23.4;49.4;3200
maro22;20191026_103000.WAV;26/10/2019;10:30:00;25.5;49.5;3200
maro22;20191025_094500.WAV;25/10/2019;09:45:00;23.3;49.6;3200
maro22;20191026_180000.WAV;26/10/2019;18:00:00;29.1;50;3200
maro22;20191026_091500.WAV;26/10/2019;09:15:00;23.4;50.3;3200
maro22;20191026_101500.WAV;26/10/2019;10:15:00;24.8;50.9;3200
maro22;20191026_093000.WAV;26/10/2019;09:30:00;23.2;51.9;3200
maro22;20191026_100000.WAV;26/10/2019;10:00:00;24.2;51.9;3200
maro22;20191026_094500.WAV;26/10/2019;09:45:00;23.8;53.8;3200
maro22;20191025_084500.WAV;25/10/2019;08:45:00;22.2;53.9;3200
maro22;20191025_091500.WAV;25/10/2019;09:15:00;22.9;54.5;3200
maro22;20191025_083000.WAV;25/10/2019;08:30:00;20.7;55.4;3200
maro22;20191026_090000.WAV;26/10/2019;09:00:00;22.8;56;3200
maro22;20191026_084500.WAV;26/10/2019;08:45:00;22.1;56.1;3200
maro22;20191025_081500.WAV;25/10/2019;08:15:00;20.5;56.2;3200
maro22;20191025_090000.WAV;25/10/2019;09:00:00;22.4;56.5;3200
maro22;20191026_181500.WAV;26/10/2019;18:15:00;27.9;59.4;3200
maro22;20191026_083000.WAV;26/10/2019;08:30:00;21.8;59.9;3200
maro22;20191025_080000.WAV;25/10/2019;08:00:00;19.2;62;3200
maro22;20191026_081500.WAV;26/10/2019;08:15:00;20.6;62.5;3200
maro22;20191026_080000.WAV;26/10/2019;08:00:00;19.7;64.8;3200
maro22;20191025_074500.WAV;25/10/2019;07:45:00;18.5;65.9;3200
maro22;20191026_074500.WAV;26/10/2019;07:45:00;19.4;66.9;3200
maro22;20191028_120000.WAV;28/10/2019;12:00:00;28.4;67.4;3200
maro22;20191028_110000.WAV;28/10/2019;11:00:00;27.2;68;3200
maro22;20191028_111500.WAV;28/10/2019;11:15:00;27.8;68.1;3200
maro22;20191026_073000.WAV;26/10/2019;07:30:00;18.3;68.3;3200
maro22;20191028_113000.WAV;28/10/2019;11:30:00;27.9;68.3;3200
maro22;20191028_114500.WAV;28/10/2019;11:45:00;28.3;68.5;3200
maro22;20191025_073000.WAV;25/10/2019;07:30:00;17;69.6;3200
maro22;20191026_071500.WAV;26/10/2019;07:15:00;16.6;70.9;3200
maro22;20191028_103000.WAV;28/10/2019;10:30:00;25.3;71;3200
maro22;20191028_104500.WAV;28/10/2019;10:45:00;26.7;71.9;3200
maro22;20191028_101500.WAV;28/10/2019;10:15:00;25.8;72.8;3200
maro22;20191028_100000.WAV;28/10/2019;10:00:00;25.2;72.9;3200
maro22;20191028_094500.WAV;28/10/2019;09:45:00;24.6;73.9;3200
maro22;20191026_070000.WAV;26/10/2019;07:00:00;15.3;74;3200
maro22;20191028_091500.WAV;28/10/2019;09:15:00;24.1;75.5;3200
maro22;20191028_093000.WAV;28/10/2019;09:30:00;24.1;75.6;3200
maro22;20191028_084500.WAV;28/10/2019;08:45:00;23.4;76.2;3200
maro22;20191025_071500.WAV;25/10/2019;07:15:00;14.3;76.5;3200
maro22;20191028_081500.WAV;28/10/2019;08:15:00;23.6;76.5;3200
maro22;20191025_063000.WAV;25/10/2019;06:30:00;12.7;76.9;3200
maro22;20191028_090000.WAV;28/10/2019;09:00:00;23.3;77.4;3200
maro22;20191026_064500.WAV;26/10/2019;06:45:00;13.7;77.6;3200
maro22;20191028_083000.WAV;28/10/2019;08:30:00;22.9;77.9;3200
maro22;20191025_070000.WAV;25/10/2019;07:00:00;12.7;78.2;3200
maro22;20191025_061500.WAV;25/10/2019;06:15:00;11.7;78.5;3200
maro22;20191025_064500.WAV;25/10/2019;06:45:00;12.9;78.6;3200
maro22;20191025_060000.WAV;25/10/2019;06:00:00;11.3;78.8;3200
maro22;20191026_063000.WAV;26/10/2019;06:30:00;12.5;79.5;3200
maro22;20191028_080000.WAV;28/10/2019;08:00:00;22.5;80.7;3200
maro22;20191026_061500.WAV;26/10/2019;06:15:00;11.6;81.1;3200
maro22;20191028_074500.WAV;28/10/2019;07:45:00;22;81.5;3200
maro22;20191026_060000.WAV;26/10/2019;06:00:00;11;82;3200
maro22;20191027_174500.WAV;27/10/2019;17:45:00;21.3;82.1;3200
maro22;20191027_173000.WAV;27/10/2019;17:30:00;21.3;82.3;3200
maro22;20191027_180000.WAV;27/10/2019;18:00:00;21.2;83.1;3200
maro22;20191027_171500.WAV;27/10/2019;17:15:00;21;84.3;3200
maro22;20191028_073000.WAV;28/10/2019;07:30:00;21.4;84.3;3200
maro22;20191027_170000.WAV;27/10/2019;17:00:00;21;85.2;3200
maro22;20191027_181500.WAV;27/10/2019;18:15:00;20.8;86.1;3200
maro22;20191027_164500.WAV;27/10/2019;16:45:00;20.8;87;3200
maro22;20191028_071500.WAV;28/10/2019;07:15:00;20.2;87.1;3200
maro22;20191027_163000.WAV;27/10/2019;16:30:00;20.8;87.8;3200
maro22;20191027_161500.WAV;27/10/2019;16:15:00;20.8;88.4;3200
maro22;20191028_070000.WAV;28/10/2019;07:00:00;19.2;89.9;3200
maro22;20191027_160000.WAV;27/10/2019;16:00:00;20.8;91.4;3200
maro22;20191028_061500.WAV;28/10/2019;06:15:00;17.8;91.8;3200
maro22;20191028_060000.WAV;28/10/2019;06:00:00;17.7;91.9;3200
maro22;20191027_154500.WAV;27/10/2019;15:45:00;20.5;91.9;3200
maro22;20191028_063000.WAV;28/10/2019;06:30:00;17.7;92;3200
maro22;20191028_064500.WAV;28/10/2019;06:45:00;17.9;92.3;3200
maro22;20191027_153000.WAV;27/10/2019;15:30:00;20.2;92.3;3200
maro22;20191027_063000.WAV;27/10/2019;06:30:00;19.6;93.5;3200
maro22;20191027_064500.WAV;27/10/2019;06:45:00;19.5;93.6;3200
maro22;20191027_061500.WAV;27/10/2019;06:15:00;19.8;93.6;3200
maro22;20191027_060000.WAV;27/10/2019;06:00:00;19.9;93.6;3200
maro22;20191027_081500.WAV;27/10/2019;08:15:00;19.3;93.7;3200
maro22;20191027_080000.WAV;27/10/2019;08:00:00;19.4;93.7;3200
maro22;20191027_073000.WAV;27/10/2019;07:30:00;19.5;93.7;3200
maro22;20191027_074500.WAV;27/10/2019;07:45:00;19.5;93.7;3200
maro22;20191027_083000.WAV;27/10/2019;08:30:00;19.2;93.8;3200
maro22;20191027_070000.WAV;27/10/2019;07:00:00;19.4;93.9;3200
maro22;20191027_071500.WAV;27/10/2019;07:15:00;19.5;93.9;3200
maro22;20191027_151500.WAV;27/10/2019;15:15:00;19.9;94;3200
maro22;20191027_084500.WAV;27/10/2019;08:45:00;19.1;94.1;3200
maro22;20191027_150000.WAV;27/10/2019;15:00:00;19.7;94.1;3200
maro22;20191027_090000.WAV;27/10/2019;09:00:00;19.2;94.2;3200
maro22;20191027_091500.WAV;27/10/2019;09:15:00;19.3;94.3;3200
maro22;20191027_093000.WAV;27/10/2019;09:30:00;19.4;94.3;3200
maro22;20191027_094500.WAV;27/10/2019;09:45:00;19.4;94.4;3200
maro22;20191027_100000.WAV;27/10/2019;10:00:00;19.5;94.4;3200
maro22;20191027_101500.WAV;27/10/2019;10:15:00;19.5;94.5;3200
maro22;20191027_103000.WAV;27/10/2019;10:30:00;19.5;94.5;3200
maro22;20191027_144500.WAV;27/10/2019;14:45:00;19.3;94.6;3200
maro22;20191027_104500.WAV;27/10/2019;10:45:00;19.5;94.6;3200
maro22;20191027_110000.WAV;27/10/2019;11:00:00;19.6;94.6;3200
